"","tweet_id","date","complaint_label","tweet_text","usr_followers_count","usr_verified"
"165",477123025129992192,2014-06-12 16:19:28,"Non-Complaint","Mi artículo favorito de #MyVuelingCity es el de (pon aquí tu articulo) @Vueling",155,FALSE
"166",477124849576316928,2014-06-12 16:26:43,"Non-Complaint","Pasha ""Ungu"" @Delta Lt8 *fly*",40,FALSE
"167",477127641238351872,2014-06-12 16:37:48,"Complaint","@Ryanair Trying to contact customer services to talk to a member of staff for over an hour now. Ring out each time. What do you suggest?",144,FALSE
"168",477127729498714112,2014-06-12 16:38:09,"Non-Complaint","@SouthwestAir you need to hire some fine flight attendants",987,FALSE
"169",477127964618809344,2014-06-12 16:39:06,"Complaint","@FrontierCare our flight has been cancelled until 10 pm. How do we get refunded",314,FALSE
"170",477130423961518080,2014-06-12 16:48:52,"Complaint","@USAirways that does nothing for me there is no place to select send to phone",62,FALSE
"171",477130650718572544,2014-06-12 16:49:46,"Non-Complaint","@KLM is ie dan wel taxfree? Zie nl staan taxfree op vluchten vanaf AMS.",19,FALSE
"172",477130808537268224,2014-06-12 16:50:24,"Non-Complaint","@VirginAmerica So far, my flight appears to be on time. :-) The Washington-Dulles folks are the ones being delayed. :-(",3776,FALSE
"173",477131091728277504,2014-06-12 16:51:31,"Complaint","@DeltaAssist and there was nothing done to help us get on.",470,FALSE
"174",477132158596042752,2014-06-12 16:55:45,"Non-Complaint","@Icelandair c'mon hit me with a clue...I'm bike ready http://t.co/lZl49Ee8h6",193,FALSE
"175",477132309842235392,2014-06-12 16:56:22,"Non-Complaint","The most FRUSTRATING airline is  @AmericanAir... avoid flying with them if possible!!",983,FALSE
"176",477134013740900352,2014-06-12 17:03:08,"Complaint","@British_Airways what's more disappointing is at check in counter I was told I had to stay in 20 as plane was full. Very short-legged lie.",123,FALSE
"177",477134895865925632,2014-06-12 17:06:38,"Complaint","@SouthwestAir how about you staff more people if you expect a larger amount of flights departing at the same time? #poorlythoughtof",92,FALSE
"178",477136306942640128,2014-06-12 17:12:15,"Complaint","The @British_Airways ""low fare finder"" hasn't been loading for the past two days now :-/",2252,FALSE
"179",477137085909192704,2014-06-12 17:15:20,"Non-Complaint","@USAirways Thank you for your service in making our connection from CLT to LGA - seamless!",317,FALSE
"180",477137922924093440,2014-06-12 17:18:40,"Complaint","@AmericanAir after a two hour delay on AA262, and a missed overnight connex, landed in SFO and my luggage is lost",1394,FALSE
"181",477138770232233984,2014-06-12 17:22:02,"Non-Complaint","@AmericanAir I direct messaged your account",983,FALSE
"182",477140125957513216,2014-06-12 17:27:25,"Complaint","@XxMsPxX @united Sorry to hear that. I'm on day 2 in transit @ yet another airport. Stuck for 7hrs this time.No boarding pass yet #nightmare",53,FALSE
"183",477140933985959936,2014-06-12 17:30:38,"Complaint","@united courteous staff would be nice. No one helpful during todays 7hr wait at Frankfurt today either! Flight staff extremely #rude.",53,FALSE
"184",477143712225443840,2014-06-12 17:41:40,"Non-Complaint","Headed to New Orleans and free wi-fi! @AlaskaAir #wootwoot",3,FALSE
"185",477143126759309312,2014-06-12 17:39:20,"Non-Complaint","@jezforrester I see your point. Yeah, abandon @United #MileagePlus #Regressive.",56,FALSE
"186",477144295854465024,2014-06-12 17:43:59,"Complaint","@DMTaylor90 Seat selection will be done by the operating airline. @DeltaAssist will let you know how to complete this for your flight.",336515,TRUE
"187",477146060393943040,2014-06-12 17:51:00,"Non-Complaint","Yo @SouthwestAir let my boys catch a flight already.
@funkylookass  @SKINNERismyname  @richardgamez88  @MikeAguirre22  @prettyboyalexfrom210",118,FALSE
"188",477146567011753984,2014-06-12 17:53:01,"Non-Complaint","@Icelandair Yes, sent to e-mail you provided.  Will Iceland Air help if we send an e-mail to the customer service mail provided?",20,FALSE
"189",477147467142549504,2014-06-12 17:56:35,"Non-Complaint","Delta's New In-Flight Safety Video -- Version 6 
 -  http://t.co/C7hiaoun2i 
 -  #Aviation_News  -  http://t.co/usvyHEbkiW 
 -    @Delta",8560,FALSE
"190",477147732881059840,2014-06-12 17:57:39,"Complaint","@AmericanAir why is flight 1410 to newark delayed? We are inside the plane for almost an hour already and now going back to gate.",32,FALSE
"191",477148621649879040,2014-06-12 18:01:11,"Complaint","I am on @AmericanAir flight 1223 EWR - DFW but we just landed in OKC and they are not giving us a reason for redirected landing or update",65,FALSE
"192",477149430190059520,2014-06-12 18:04:23,"Non-Complaint","@AmericanAir  #WORSTcustomerserviceever  they must SEEK to hire RUDE people. And I am trying to kill them w kindness!!!",76,FALSE
"193",477150824339369984,2014-06-12 18:09:56,"Non-Complaint","@Icelandair Please bring one of these contests to Florida! #icelanDChase #icelandFLair",13,FALSE
"194",477153312148439040,2014-06-12 18:19:49,"Non-Complaint","@AlaskaAir Thankfully we have an amazing NOLA-themed creole restaurant in Seattle w/ @RestaurantRoux! I can get my food fix pretty easy. :)",2414,FALSE
"195",477153425432399872,2014-06-12 18:20:16,"Complaint",".@JetBlue Why are you refusing to reimburse a cancelled flight? Booking someone 3 days later isn't really a solution.",517,FALSE
"196",477154748148092928,2014-06-12 18:25:31,"Non-Complaint","@united thanks",859,FALSE
"197",477157078470258688,2014-06-12 18:34:47,"Complaint","@united the PIN process for MileagePlus is extremely complicated. I can't retrieve my old one or change it to use on http://t.co/A8nS7MSfhl",6826,TRUE
"198",477157409992241152,2014-06-12 18:36:06,"Non-Complaint","@MikelErentxun @vueling y reza para el que del asiento de delante no recline su asiento",1565,FALSE
"199",477157647330725888,2014-06-12 18:37:02,"Non-Complaint","Thank you @AmericanAir for a two hour flight delay with little explanation or effort to ease the situation. 👍 Way to go!",663,FALSE
"200",477157816617021440,2014-06-12 18:37:43,"Non-Complaint","@UTBaseballEQ @SouthwestAir @NathanThornhill see you soon! #groundcrew",120,FALSE
"201",477158112680345600,2014-06-12 18:38:53,"Non-Complaint","@alaskaair does American give MVPGs preferential seats? any insight? thanks!",1540,FALSE
"202",477159575700140032,2014-06-12 18:44:42,"Non-Complaint","Finally, I'm seated in between two decent people in the aircraft!! @USAirways",228,FALSE
"203",477160649966235648,2014-06-12 18:48:58,"Complaint","@AmericanAir your booking did not leave me enough time to change terminals, make it through security and have access to an overhead bin.",1285,FALSE
"204",477162072283705344,2014-06-12 18:54:37,"Non-Complaint","Air Canada will continue to offer their St. John's to London flights throughout the year http://t.co/D3rarc9FVo @AirCanada",1053,FALSE
"205",477163100362133504,2014-06-12 18:58:43,"Complaint","@united Please contact me. This situation is still not acceptable. 7 hr delay and a change-over now b/c couldn't check 1 bag this AM.",504,FALSE
"206",477163964926005248,2014-06-12 19:02:09,"Non-Complaint","A @southwest plane backs into a @JetBlue plane. The tow operator has a lot of explaining to do. #aircraftcrash http://t.co/VrpdK5Oq1k",206,FALSE
"207",477164092076359680,2014-06-12 19:02:39,"Complaint","@aegeanairlines What's the point. Your people have never responded to any of my matters reported through your website",173,FALSE
"208",477164349614596096,2014-06-12 19:03:40,"Non-Complaint","@united I will NEVER fly with you again. EVER",534,FALSE
"209",477164836028420096,2014-06-12 19:05:36,"Non-Complaint","@clacksman @British_Airways   Doesn't matter what feedback you give to the research - they won't respond to it (no surprise really!)",16,FALSE
"210",477165498824548352,2014-06-12 19:08:14,"Non-Complaint","@VirginAmerica ill double check but so far e wry thing seems good! Some passenger rescued my computer charger ;)",1366,FALSE
"211",477165714496032768,2014-06-12 19:09:06,"Non-Complaint","Fly-past of @TheShardLondon on the way into @LondonCityAir + shiny @British_Airways engine you can see the plane in! http://t.co/e8xvGswi2v",782,FALSE
"212",477165947833552896,2014-06-12 19:10:01,"Complaint","@AmericanAir I think your full service station forgot that people need to catch a plane. This service is mega slow. 😐",27,FALSE
"213",477166575347564544,2014-06-12 19:12:31,"Non-Complaint","Three flights in a row, it's nice to see @Delta is keeping its streak alive  #DelayedAgain",92,FALSE
"214",477168857027604480,2014-06-12 19:21:35,"Non-Complaint","Beautiful day to go to long beach! It's an honor to be a crew member for JetBlue! @HelloJetBlue @JetBlue http://t.co/ltl8rO0GpB",10,FALSE
"215",477170084121550848,2014-06-12 19:26:28,"Non-Complaint","@KLM I did but it's a design flaw in economy plus. Seats are too narrow for arm rest to raise fully up. At least I had extra room.",69,FALSE
"216",477174511716945920,2014-06-12 19:44:03,"Non-Complaint","@brittanyc0329 @SunCountryAir there are storms in the area on and off",57,FALSE
"217",477176545128112128,2014-06-12 19:52:08,"Non-Complaint","@AmericanAir what a disgrace what you did to those girls that you gave their tickets away.",8,FALSE
"218",477177028484276224,2014-06-12 19:54:03,"Non-Complaint","Positive rate gear up @ops_4 @Ops_officer @harryharrad @annabelle_dt01 @AlexandraMCHolt @British_Airways #avgeek http://t.co/9oZWNb5lt7",107,FALSE
"219",477177924064276480,2014-06-12 19:57:37,"Complaint","@USAirways I didn't ask you to do either.  I asked you to validate something that your gate agent at DCA, Katrina, said to me. She lied.",1529,FALSE
"220",477179477445705728,2014-06-12 20:03:47,"Non-Complaint",".@AmericanAir Still sitting on the plane.  Good job bro.",294,FALSE
"221",477182177994477568,2014-06-12 20:14:31,"Non-Complaint","@British_Airways can't get through to 1-800-828-8144 to check status of luggage, is the a number I can ring from a mobile? Beyond frustrated",61,FALSE
"222",477185479628976128,2014-06-12 20:27:38,"Complaint","Good excuse from Srilankan after UL110 arrival delay. The counter staff said it is because INIA (Male') is having 1 tow truc @flysrilankan",329,FALSE
"223",477187707857559552,2014-06-12 20:36:29,"Non-Complaint","@ryanair #RyanairDad With ryanair he can pick me up in liverpool and we can go to any of 34 destinations. Dad and daughter time overdue.",1,FALSE
"224",477189228242018304,2014-06-12 20:42:32,"Complaint","@adinaINdc @LoreShank @BrittW44 @ChalvonnaSmith @spatocalcio @AmericanAir yeah they are me and eevan are separated cause they suck",39,FALSE
"225",477189511349141504,2014-06-12 20:43:39,"Complaint","@USAirways Hello, I emailed Customer Service in early April and have yet to hear back. We are definitely at or past the 60 day point.",790,FALSE
"226",477190147339866112,2014-06-12 20:46:11,"Complaint","@USAirways I checked in on my comp but can't find a way to send my boarding pass to my smartphone. I don't see a choice under toolbox. #help",38,FALSE
"227",477191007424217088,2014-06-12 20:49:36,"Non-Complaint","@KLM is voor mij op deze wijze een waardeloos product.",15,FALSE
"228",477192750069084160,2014-06-12 20:56:32,"Complaint","@united But my feeling of value to United and my loyalty are damaged forever. I love the employees though they are treated the worst,",2,FALSE
"229",477193738104893440,2014-06-12 21:00:27,"Complaint","Hello all, Can anyone help me with a complaint with @British_Airways Can't get anyone to contact me to resolve it since  nearly 2 months",23,FALSE
"230",477194182981742592,2014-06-12 21:02:13,"Non-Complaint","@Icelandair LOL",26,FALSE
"231",477195436424716288,2014-06-12 21:07:12,"Non-Complaint","@AlexSteinherr @British_Airways Not good!! Have you had it back yet??",167,FALSE
"232",477195883482583040,2014-06-12 21:08:59,"Non-Complaint","@HawaiianAir @leinaalala you need these sunnies",219,FALSE
"233",477196260940591104,2014-06-12 21:10:29,"Complaint","@RhondaVincent13 @SouthwestAir U seem 2 spend a long time in airports when u fly. Getting locked behind door. #alwaysanadventure",44,FALSE
"234",477196395233812480,2014-06-12 21:11:01,"Complaint","@JetBlue Should be ""#jetblew"". This airline blows big time. Two flights 2 different days, both late.",15,FALSE
"235",477196403609849856,2014-06-12 21:11:03,"Non-Complaint","@Icelandair: Clue 4:
The ""bottom"" line is we are the best way to get from DC to more than 20 destinations in Europe. 
#icelanDChase

m.t ...",416,FALSE
"236",477196998194388992,2014-06-12 21:13:24,"Complaint","@americanair disappointing again. Old plane for an 8 hour trip. Thankfully flying Delta first class home.",1156,FALSE
"237",477197152641232896,2014-06-12 21:14:01,"Non-Complaint","@VirginAmerica (I'm not making a mistake, right? The PDX to SFO flight schedule has just been reduced to one flight each day?)",63350,FALSE
"238",4.77197411413e+17,2014-06-12 21:15:03,"Complaint","Two trips in a row that @USAirways ruined my vacation. Never have my business again",144,FALSE
"239",477197638266134528,2014-06-12 21:15:57,"Non-Complaint","@AmericanAir I'm crying now",60,FALSE
"240",477198429634846720,2014-06-12 21:19:06,"Non-Complaint","@DeltaAssist it's back if 3d as I'm sitting in 4d",6,FALSE
"241",477199342307393536,2014-06-12 21:22:43,"Non-Complaint","@AirCanada thank you! I hope so, too!",98,FALSE
"242",477199453426688000,2014-06-12 21:23:10,"Non-Complaint","@Icelandair  Im 2 blocks away!",26,FALSE
"243",477199791282061312,2014-06-12 21:24:30,"Non-Complaint","@British_Airways Disorganised chaos describes the #BA check in at #JFK",589,FALSE
"244",477202962163326976,2014-06-12 21:37:06,"Non-Complaint","Don’t get caught with #carryonshame. Your first two checked bags fly free on @SouthwestAir! http://t.co/Z9xtVposfz http://t.co/AdcArgoHj1",1668638,TRUE
"245",477203005524041728,2014-06-12 21:37:17,"Non-Complaint","@DeltaAssist @delta You put my life in danger and are treating it as a frivolous customer complaint. Composing letter to Richard Anderson.",240,TRUE
"246",477204817601781760,2014-06-12 21:44:29,"Non-Complaint","@nannyanya @USAirways wow - I've heard nothing but bad things about them lately :/ good luck!",1400,FALSE
"247",477205858749673472,2014-06-12 21:48:37,"Non-Complaint","@USAirways When did USAir stop pre-boarding for traveling w/ small children who need extra time? LAX crew at Gate 30 not family friendly.",1280,FALSE
"248",477207084312698880,2014-06-12 21:53:29,"Non-Complaint","All I know is @JetBlue &amp; @AmericanAir better submit my GDMF miles to @HawaiianAir!!!!!!!!!!!!",950,FALSE
"249",477207200473956352,2014-06-12 21:53:57,"Non-Complaint","TC-JJO @TurkishAirlines Boeing 777-3F2ER ""Istanbul"" #YYZ https://t.co/DJghvpOVI3",206,FALSE
"250",477208358714621952,2014-06-12 21:58:33,"Non-Complaint","@SlothEnterprise @jellysensei @alqaeda LEGGO, AL Qaeda, me and sloth want to help you visit. @AmericanAir",2,FALSE
"251",477209382057299968,2014-06-12 22:02:37,"Complaint","@united @dorroliver newly fitted A320 has wifi w no power ports????",2,FALSE
"252",477210686703927296,2014-06-12 22:07:48,"Complaint","@rgcombs It could, but that isn't what @JetBlue is telling people, and they canceled ALL the DC flights. @quitepam",11708,TRUE
"253",477210881634213888,2014-06-12 22:08:34,"Complaint","Most frustrating call ever - definitely will NOT keep my @chase @united card - loyalty, referrals and spend don't matter. #fail #brand",393481,FALSE
"254",477211035116376064,2014-06-12 22:09:11,"Non-Complaint","Huge congrats to @JetBlue on upgrading their already top notch airline. Can't wait to check out #mint &amp; the new fly-fi (wi-fi)",166,FALSE
"255",477212530318643200,2014-06-12 22:15:08,"Complaint","Y'all find that plane yet @MAS",933,FALSE
"256",477213809984024576,2014-06-12 22:20:13,"Non-Complaint","@AmericanAir Time to fly home to the Windy City!",68,FALSE
"257",477214083276898304,2014-06-12 22:21:18,"Non-Complaint","Falei pra minha mãe ir de @TAMAirlines mas ela falou q @VoeGOLoficial era igual. Agora ela aprende a diferença já que tá desde a 1 da tarde",178,FALSE
"258",477215477848997888,2014-06-12 22:26:50,"Non-Complaint","Landed, and 20 minutes ahead of schedule. Well done @Ryanair. (@ London Luton Airport (LTN)) https://t.co/9CM1NGfv1w",485,FALSE
